おせろげーむ,オセロゲーム,一枚、一個
おぜん,お膳,一膳、一人前
おそうざい,お総菜,⇒ 総菜
おそなえ,お供え,⇒ 供え餅 ⇒ 鏡餅
おそなえもち,お供え餅,⇒ 供え餅 ⇒ 鏡餅
おたまじゃくし,お玉杓子,一本、一柄（へい・え・から）
おたまじゃくし,オタマジャクシ,一匹・一疋
おちば,落ち葉,一枚（まい・ひら）、一葉（よう・は）、一片（ひら・へん）
おちゃ,お茶,⇒ 茶
おちゃづけ,お茶漬け,⇒ 茶漬け
おちゃわん,お茶碗,⇒ 茶椀
おちゅうげん,お中元,一個、一品、一包（つつみ）、一提（さげ）・一下（さげ） [訪問する様で]、一件 [取り扱う商品で]
おっとまん,オットマン,一脚、一台、一本、一個
おてあらい,お手洗い,一箇所（一か所・一カ所）、一つ、一室、一棟、一基 [特に公衆や仮設などで]
おてら,お寺,⇒ 寺
おどう,お堂,⇒ 堂
おとしだま,お年玉,一封（ふう）、一包（つつみ）
おどり,踊り,一曲、一番、一差（さし）、一手、一踊り
おなら,おなら,一発、一回、一つ、一放ち
おに,鬼,一匹・一疋、一人（り／たり・にん）、一頭（ず）
おにいとまきえい,オニイトマキエイ,一匹・一疋、一尾
おにがみ,鬼神,⇒ 鬼神（きしん・きじん）
おにぎり,お握り,一個、一つ、一握（にぎり）
おね,尾根,一本、一筋（すじ）、一条（すじ・じょう）
おの,斧,一挺［一丁］（ちょう）、一本、一柄（へい・え・から・つか）
おぱーる,オパール,一個、一粒、一石（せき）[主に指輪などに配されて]、一玉、一顆（か）、一カラット [単位]
おはか,お墓,⇒ 墓
おばけ,お化け,一人（り／たり・にん） [人の状態で]、一匹・一疋
おばけやしき,お化け屋敷,一軒、一棟（むね・とう）
おはし,お箸,⇒ 箸
おばね,尾羽,一尻（しり）・一鳥（とり） [一羽分の尾羽]、一枚、一本
おび,帯,一本、一筋（すじ）、一条（すじ・じょう）、一枚
おびあげ,帯揚げ,一本、一筋（すじ）、一条（すじ・じょう）、一枚
おびじ,帯地,一本、一巻、一枚、一筋（すじ）、一条（すじ・じょう）
おひつ,お櫃,⇒ 櫃
おふぃす,オフィス,一つ、一箇所（一か所・一カ所）、一軒、一棟（むね・とう）
おぶらーと,オブラート,一枚、一箱
おふろ,お風呂,⇒ 風呂桶
おぺら,オペラ,一回、一本、一度、一公演
おぺら,オペラ,一幕（まく）、一場（ば）、一景
おぺら,オペラ,一本、一作、一作品
おぺらぐらす,オペラグラス,一台、一面、一つ、一個
おべんとう,お弁当,⇒ 弁当
おぼん,お盆,一枚、一面、一組、一基、一合（ごう）、一具（ぐ）
おみそ,お味噌,⇒ 味噌
おみやげ,お土産,⇒ 土産
おむすび,お結び,一個、一つ、一握（にぎり）
おむれつ,オムレツ,一枚、一皿、一丁 [→ 料理]
おめん,お面,⇒ 面
おもち,お餅,⇒ 餅
おもて,面,一枚、一面（おもて・めん）、一頭（かしら）
おやしらず,親知らず,一本、一枚、一歯 [歯科専門的に]
おらんうーたん,オランウータン,一頭、一匹・一疋
おり,檻,一基、一台
おりーぶ,オリーブ,一粒、一本、一株
おりがみ,折紙,一紙、一枚、一通
おりき,織機,一台、一基
おりめ,折り目,一本、一筋（すじ）、一条（すじ・じょう）
おりもの,織物,一反・一端（たん）、一疋・一匹（ひき）[二反つづきで]、一才（さい） [一才は一平方フィート（約92平方cm）]、一巻
おりん,お鈴,⇒ 鈴・錀 [仏具の]
おるがん,オルガン,一鍵、一本
おるがん,オルガン,一枚、一面
おるがん,オルガン,一台
おるごーる,オルゴール,一台、一式
おんえあ,オンエア,一回、一度
おんかい,音階,一音（おん）、一つ
おんがく,音楽,一曲
おんきょうせつび,音響設備,一式
おんきょうそうち,音響装置,一式
おんこう,音孔,一穴（けつ）、一孔（こう）
おんさ,音叉,一本
おんしつ,温室,一棟（むね・とう）、一基、一台、一部屋、一室
おんしん,音信,一通、一本、一封、一札（さつ）、一枚、一葉（よう）、一片
おんせん,温泉,一箇所（一か所・一カ所）、一湯（とう・ゆ）、一つ
おんぞうこ,温蔵庫,一台、一基 [大型のもの] 、一棟（むね・とう） [建物で]
おんてい,音程,一度
おんどけい,温度計,一本、一台
おんなぐるま,女車,⇒ 牛車
おんばん,音盤,一枚、一面、一曲 [記録された曲数]
か,蚊,一匹・一疋
が,蛾,一匹・一疋
がーぜ,ガーゼ,一枚、一反・一端（たん）
かーでぃがん,カーディガン,一枚、一着
かーてん,カーテン,一枚、一張（はり・ちょう）、一面、一窓
がーでんとらくたー,ガーデントラクター,一台
かーど,カード,一枚、一組、一揃（そろい）、一セット、一箱
かーど,カード,一枚、一通、一葉（よう）、一片
かーどりーだー,カードリーダー,一個、一台
がーどる,ガードル,一枚
がーどれーる,ガードレール,一本、一枚、一基 [移動式など]
かーびんぐないふ,カービングナイフ,一本、一挺［一丁］（ちょう）
かーぶみらー,カーブミラー,一本、一基、一台、一枚、一面、一箇所（一か所・一カ所）
かーぺっと,カーペット,一枚、一本、一巻（まき）、一織（おり）
かーぽーと,カーポート,一基
かい,櫂,一挺［一丁］（ちょう）、一本、一掻（かき）[漕ぐこと]
かい,貝,一個、一匹・一疋、一口（くち・こう）、一枚 [二枚貝の類の平たいものは枚でも]、一粒 [シジミなどの小さい貝は粒でも]、一杯・一盃（はい） [主に食材・商品として]、一貝（ばい・かい）、一折（おり）、一鉢（はち）、一籠
かいいんしょう,会員証,一枚、一葉（よう）
かいおけ,貝桶,一個、一合、一組、一対、一具
かいが,絵画,一枚、一幅（ふく）、一幀（てい・とう）[主に掛け物仕立てや額装で]、一号 [大きさ]、一面、一点 [主に展示や商品などで]、一筆 [描くこと]
がいがーかうんたー,ガイガーカウンター,一台、一個、一枚 [カード型で]、一基 [大型で]
かいがら,貝殻,一個、一枚、一片（ひら・へん）、一合（あわせ）、一対 [貝合せ、貝覆いなどの遊戯で]
かいぎ,会議,一席、一回、一度、一会、一会議、一場、一つ
かいきょう,海峡,一つ、一海峡、一箇所（一か所・一カ所）
かいぎようてーぶる,会議用テーブル,一脚、一台、一本、一枚 [折りたたんで]
かいけん,懐剣,一本、一振（ふり）、一匕（ひ）、一刀、一剣、一柄（へい・え・から・つか）、一口（ふり・くち・こう・く）
かいけん,会見,一席、一回、一度、一つ
かいこ,蚕,一匹・一疋、一頭、一枚 [卵が付いた種紙や繭を育てる竹かご・枠など]、一齢 [蚕が孵化して一回目の脱皮までを一齢と言い、五齢まで四回脱皮を行う]、一眠（みん） [脱皮前に頭を持ち上げて眠ったようになる状態で、蚕は四眠五齢で繭になる]
かいごう,会合,一回、一度、一席、一会、一場
がいこくじんとうろくげんぴょうきさいじこうしょうめいしょ,外国人登録原票記載事項証明書,一通、一枚、一葉（よう）
がいこつ,骸骨,一体
かいし,懐紙,一枚、一葉（よう）、一片
かいしゃ,会社,一社、一つ、一軒、一棟（むね・とう）
かいじゅう,海獣,一頭、一匹・一疋
かいじゅう,怪獣,一匹・一疋、一頭
かいじょけん,介助犬,一頭、一匹・一疋
かいず,海図,一枚、一葉（よう）、一舗・一鋪（ほ・ふ・ふく）[一舗・一鋪は、「畳み物」とも呼ばれる、一枚の物を折り畳み、使う際に広げる地図などを数えるのに使われる]、一片、一点、一面
かいすうきっぷ,回数切符,一冊、一綴（つづり）、一枚、一葉（よう）、一片
かいすうけん,回数券,一冊、一綴（つづり）、一枚、一葉（よう）、一片
かいせん,回線,一本、一回線
がいせん,街宣,一回、一本、一箇所、一度
がいせんしゃ,街宣車,一台
がいせんもん,凱旋門,一基
かいだん,階段,一本、一つ、一筋（すじ）、一条（すじ・じょう）、一段、一級
かいだん,怪談,一話、一つ、一編、一篇、一巻、一作、一作品、一本、一齣（くさり・せき・く）、一闋（くさり）、一条（じょう・くだり）
かいだんひなんしゃ,階段避難車,一台
がいちゅう,害虫,一匹・一疋
かいちゅうでんとう,懐中電灯,一本、一個、一灯
かいちゅうどけい,懐中時計,一個
かいづか,貝塚,一つ、一箇所（一か所・一カ所）、一貝塚
かいていたんさき,海底探査機,一台、一基
かいてんどあ,回転ドア,一基、一台、一枚 [ドアの枚数で]
かいてんとびら,回転扉,一基、一台、一枚 [扉の枚数で]
かいてんもくば,回転木馬,一基
かいてんもくば,回転木馬,一台、一席
かいと,カイト,一枚、一連 [連凧]
かいどう,街道,一本、一筋（すじ）、一条（すじ・じょう）、一うねり、一線、一髪、一径
がいとう,外套,一着、一枚、一領（りょう）
がいとうせんでん,街頭宣伝,一回、一本、一箇所、一度
かいばしら,貝柱,一粒、一個、一玉、一枚、一本【
かいぶつ,怪物,一匹・一疋、一人（り／たり・にん） [人の状態で]
かいへいき,開閉器,一個、一つ、一基
かいぼうず,解剖図,一枚、一葉（よう）、一舗・一鋪（ほ・ふ・ふく）[一舗・一鋪は、「畳み物」とも呼ばれる、一枚の物を折り畳み、使う際に広げる地図などを数えるのに使われる]、一片、一点、一面
かいみょう,戒名,一諡（し）、一つ
かいらんじょう,回覧状,一枚、一葉（よう）
かいらんばん,回覧板,一枚、一冊 [ノート状のもので]
かいろ,懐炉,一枚、一袋、一個
がいろ,街路,一本、一筋（すじ）、一条（すじ・じょう）
かいろう,回廊,一本、一筋（すじ）、一条（すじ・じょう）
がうん,ガウン,一枚、一着
かえば,替え刃,一枚、一個、一本
